duration_ms,danceability,energy,loudness,speechiness,acousticness,liveness,valence,tempo,top100
159272,0.805,0.406,-10.846,0.234,0.334,0.106,0.607,109.875,0
159285,0.563,0.133,-20.87,0.0328,0.921,0.143,0.156,61.983,0
159292,0.688,0.414,-7.841,0.0354,0.415,0.13,0.435,112.98,0
159293,0.804,0.323,-11.127,0.305,0.308,0.15,0.456,87.019,0
159293,0.799,0.824,-3.662,0.0444,0.782,0.0904,0.813,97.027,0
159294,0.895,0.67,-9.534,0.139,0.0882,0.133,0.551,92.946,0
159300,0.265,0.172,-14.992,0.0389,0.803,0.143,0.071,119.741,0
159306,0.47,0.591,-6.042,0.0809,0.788,0.21,0.651,81.005,0
159308,0.802,0.811,-8.437,0.133,0.146,0.388,0.571,110.018,0
159310,0.671,0.793,-4.725,0.035,0.0449,0.112,0.405,116.074,0
159320,0.744,0.586,-10.291,0.0351,0.301,0.116,0.657,120.529,0
159322,0.785,0.563,-5.864,0.0405,0.194,0.28,0.691,94.046,0
159333,0.403,0.955,-4.068,0.0435,0.00136,0.146,0.58,96.042,0
159338,0.59,0.434,-5.975,0.253,0.327,0.102,0.493,141.392,0
159338,0.718,0.424,-6.157,0.301,0.582,0.0887,0.42,144.286,0
159344,0.858,0.636,-4.99,0.0897,0.107,0.127,0.647,122.05,0
159346,0.532,0.663,-5.886,0.0292,0.425,0.0734,0.756,75.14,0
159346,0.588,0.588,-4.412,0.122,0.197,0.0599,0.349,90.409,0
159348,0.734,0.764,-3.504,0.0856,0.595,0.799,0.664,130.086,0
159357,0.865,0.682,-4.563,0.0548,0.284,0.0422,0.508,140.052,0
159360,0.574,0.714,-6.344,0.0403,0.901,0.255,0.722,63.623,0
159360,0.681,0.812,-12.17,0.0556,0.000581,0.0731,0.842,126.567,0
159373,0.554,0.487,-8.078,0.062,0.908,0.0633,0.773,120.667,0
159373,0.454,0.883,-5.278,0.122,0.0623,0.199,0.743,151.268,0
159375,0.617,0.451,-9.323,0.0584,0.627,0.267,0.487,127.923,0
159375,0.864,0.842,-5.518,0.0502,0.19,0.0795,0.844,127.97,0
159381,0.755,0.766,-6.007,0.31,0.443,0.572,0.938,95.357,0
159381,0.785,0.431,-8.756,0.0364,0.123,0.0887,0.236,127.085,0
159389,0.733,0.147,-16.465,0.0393,0.902,0.114,0.0432,122.003,0
159399,0.803,0.61,-7.286,0.39,0.399,0.243,0.689,89.794,0
159400,0.669,0.314,-13.569,0.0282,0.805,0.186,0.525,84.341,0
159404,0.743,0.564,-11.227,0.0511,0.5,0.258,0.962,118.405,0
159404,0.669,0.979,-2.07,0.0997,0.032,0.293,0.534,128.019,0
159408,0.642,0.747,-8.064,0.05,0.000263,0.124,0.384,114.985,0
159412,0.576,0.64,-5.252,0.0351,0.0585,0.571,0.544,83.996,0
159413,0.653,0.734,-4.562,0.234,0.197,0.455,0.588,150.035,0
159414,0.499,0.0494,-25.632,0.0409,0.987,0.107,0.265,122.134,0
159425,0.918,0.311,-11.115,0.0703,0.75,0.0811,0.838,120.071,0
159427,0.57,0.707,-7.919,0.0331,0.377,0.209,0.93,145.056,0
159428,0.54,0.953,-2.237,0.0809,0.0622,0.132,0.124,139.902,0
159428,0.39,0.992,-7.631,0.0742,0.00647,0.101,0.37,139.956,0
159428,0.559,0.679,-8.993,0.0349,5.71E-05,0.12,0.587,139.998,0
159434,0.709,0.645,-4.449,0.329,0.145,0.0869,0.423,91.793,0
159435,0.758,0.806,-5.206,0.09,0.314,0.153,0.245,97.95,0
159440,0.596,0.807,-5.319,0.0435,0.447,0.534,0.804,111.445,0
159452,0.808,0.429,-9.536,0.146,0.301,0.117,0.469,145.966,0
159453,0.209,0.0199,-26.368,0.0475,0.974,0.126,0.567,84.93,0
159453,0.752,0.698,-6.53,0.306,0.52,0.211,0.347,132.058,0
159466,0.67,0.366,-12.021,0.229,0.415,0.337,0.649,63.116,0
159480,0.714,0.697,-7.887,0.032,0.0197,0.0697,0.602,122.145,0
159487,0.812,0.719,-8.263,0.529,0.659,0.391,0.831,80.27,0
159500,0.188,0.00175,-36.439,0.0547,0.995,0.11,0.191,78.818,0
159500,0.76,0.489,-14.288,0.108,0.507,0.181,0.884,92.99,0
159500,0.34,0.0755,-31.981,0.0368,0.989,0.106,0.136,116.385,0
159500,0.623,0.609,-6.308,0.0798,0.33,0.144,0.544,153.924,0
159506,0.407,0.137,-20.983,0.0333,0.944,0.355,0.433,104.127,0
159506,0.216,0.392,-6.348,0.0398,0.86,0.692,0.222,170.865,0
159512,0.611,0.39,-5.861,0.116,0.625,0.118,0.617,163.897,0
159517,0.634,0.565,-7.043,0.0481,0.0779,0.109,0.131,164.909,0
159521,0.775,0.549,-8.612,0.193,0.153,0.0763,0.539,83.051,0
159533,0.513,0.0685,-18.57,0.0474,0.935,0.103,0.0774,71.444,0
159535,0.729,0.788,-4.832,0.0908,0.0703,0.115,0.857,118.039,0
159546,0.474,0.365,-5.446,0.0306,0.251,0.186,0.219,113.207,0
159560,0.235,0.964,-4.679,0.0736,0.0353,0.199,0.323,188.976,0
159571,0.815,0.635,-7.3,0.0495,0.351,0.146,0.552,116.004,0
159572,0.721,0.782,-6.585,0.0573,0.00986,0.0992,0.506,124.088,0
159573,0.688,0.872,-4.401,0.0298,0.341,0.248,0.908,115.952,0
159574,0.8,0.6,-6.429,0.094,0.181,0.36,0.434,94.011,0
159584,0.489,0.941,-5.524,0.128,0.0516,0.784,0.483,154.971,0
159595,0.75,0.585,-7.576,0.0285,0.049,0.155,0.584,102.331,0
159597,0.803,0.246,-8.362,0.0523,0.715,0.126,0.431,141.992,0
159600,0.787,0.355,-11.429,0.0288,0.896,0.111,0.48,99.978,0
159600,0.55,0.333,-12.029,0.162,0.589,0.0665,0.704,101.668,0
159600,0.798,0.883,-6.562,0.27,0.44,0.135,0.607,121.077,0
159600,0.258,0.985,-3.376,0.157,0.0202,0.432,0.382,176.952,0
159600,0.598,0.764,-6.289,0.0592,0.0623,0.387,0.669,200.042,0
159607,0.643,0.458,-8.636,0.0875,0.809,0.237,0.506,164.16,0
159613,0.584,0.291,-11.887,0.124,0.687,0.309,0.66,101.255,0
159613,0.301,0.151,-13.586,0.0303,0.936,0.119,0.0797,106.662,0
159621,0.48,0.804,-7.906,0.459,0.0317,0.841,0.6,89.762,0
159622,0.779,0.83,-4.464,0.0531,0.0098,0.0575,0.218,106.008,0
159623,0.576,0.774,-3.87,0.054,0.0586,0.0428,0.904,123.959,0
159626,0.686,0.9,-2.267,0.0627,0.00328,0.0786,0.579,134.095,0
159627,0.608,0.488,-9.337,0.0373,0.582,0.538,0.637,143.849,0
159629,0.753,0.84,-4.916,0.257,0.0587,0.79,0.768,170.136,0
159637,0.702,0.67,-5.753,0.0372,0.0347,0.0929,0.151,86.017,0
159640,0.297,0.182,-10.944,0.0298,0.846,0.134,0.092,83.391,0
159640,0.571,0.757,-5.892,0.0334,0.00114,0.15,0.176,138.982,0
159640,0.455,0.938,-4.316,0.0756,0.0022,0.142,0.552,143.887,0
159642,0.84,0.526,-8.039,0.0704,0.0255,0.167,0.706,111.987,0
159642,0.759,0.492,-9.694,0.059,0.11,0.387,0.199,111.99,0
159643,0.602,0.82,-5.177,0.0609,0.00398,0.0566,0.269,122.973,0
159656,0.588,0.746,-6.123,0.0679,0.561,0.144,0.358,77.028,0
159657,0.907,0.409,-7.383,0.065,0.384,0.161,0.565,115.023,0
159661,0.45,0.0709,-29.773,0.0378,0.994,0.108,0.351,110.822,0
159663,0.286,0.522,-5.329,0.0312,0.237,0.32,0.564,142.538,0
159665,0.778,0.651,-5.421,0.266,0.167,0.177,0.569,100.094,0
159666,0.481,0.358,-19.196,0.0493,0.401,0.164,0.794,80.701,0
159666,0.721,0.785,-4.473,0.0292,0.0882,0.104,0.878,111.993,0
159666,0.828,0.638,-5.346,0.0767,0.285,0.133,0.525,113.486,0
159666,0.256,0.856,-2.816,0.0536,0.121,0.0957,0.571,160.912,0
159677,0.733,0.633,-7.353,0.0533,0.186,0.272,0.395,123.882,0
159691,0.459,0.648,-11.755,0.0374,0.0111,0.109,0.364,119.967,0
159693,0.6,0.9,-2.328,0.0744,0.00872,0.0307,0.695,99.557,0
159693,0.468,0.94,-5.654,0.085,0.302,0.971,0.757,108.338,0
159693,0.703,0.649,-7.727,0.0312,0.397,0.209,0.862,122.719,0
159694,0.591,0.827,-6.73,0.0777,0.444,0.093,0.804,169.864,0
159699,0.68,0.67,-6.7,0.089,0.461,0.0981,0.437,99.966,0
159706,0.717,0.327,-11.028,0.0361,0.687,0.0973,0.742,122.615,0
159706,0.697,0.779,-3.858,0.0321,0.0732,0.205,0.694,125.913,0
159711,0.372,0.247,-12.633,0.0336,0.896,0.082,0.241,181.763,0
159720,0.484,0.726,-5.022,0.283,0.0158,0.213,0.398,109.338,0
159720,0.837,0.695,-5.483,0.298,0.264,0.204,0.854,112.332,0
159720,0.328,0.977,-6.219,0.145,0.0077,0.09,0.518,182.384,0
159735,0.617,0.0961,-16.523,0.0637,0.993,0.109,0.188,91.331,0
159741,0.407,0.653,-5.901,0.035,0.000935,0.402,0.355,85.985,0
159741,0.882,0.4,-10.226,0.0458,0.0658,0.0416,0.934,96.016,0
159744,0.063,0.0295,-30.552,0.0425,0.864,0.104,0.117,65.408,0
159744,0.695,0.758,-3.27,0.0318,0.0894,0.826,0.544,111.927,0
159747,0.0951,0.155,-20.447,0.0342,0.865,0.0922,0.138,163.072,0
159761,0.508,0.323,-13.239,0.0347,0.714,0.118,0.472,120.861,0
159764,0.955,0.523,-8.46,0.232,0.0271,0.0836,0.405,113.987,0
159773,0.331,0.946,-4.599,0.0775,0.0309,0.254,0.534,139.965,0
159773,0.676,0.765,-6.175,0.0717,0.458,0.342,0.93,170.194,0
159781,0.509,0.206,-17.289,0.0803,0.992,0.187,0.342,75.057,0
159786,0.457,0.482,-9.34,0.0401,0.451,0.125,0.742,80.56,0
159788,0.687,0.588,-8.861,0.0374,0.00104,0.124,0.407,114.874,0
159790,0.662,0.453,-9.85,0.426,0.519,0.295,0.286,121.909,0
159791,0.405,0.45,-7.2,0.0346,0.587,0.288,0.652,145.514,0
159800,0.887,0.581,-7.632,0.172,0.0396,0.0788,0.786,117.042,0
159807,0.592,0.422,-7.933,0.0475,0.836,0.105,0.573,69.8,0
159810,0.302,0.481,-7.023,0.0625,0.0945,0.142,0.252,216.334,0
159811,0.819,0.669,-6.85,0.148,0.0265,0.0673,0.648,75.027,0
159813,0.756,0.517,-8.122,0.0996,0.341,0.103,0.267,110.064,0
159813,0.826,0.736,-7.822,0.356,0.289,0.12,0.693,139.854,0
159818,0.617,0.762,-5.061,0.0414,0.0364,0.235,0.39,109.959,0
159818,0.881,0.71,-6.114,0.0804,0.313,0.116,0.817,117.997,0
159820,0.534,0.26,-12.406,0.0319,0.834,0.102,0.151,113.877,0
159822,0.817,0.679,-6.469,0.174,0.0256,0.0719,0.349,154.972,0
159823,0.77,0.648,-4.093,0.047,0.47,0.164,0.768,113.067,0
159826,0.69,0.625,-8.5,0.0341,0.598,0.0608,0.924,115.872,0
159836,0.671,0.599,-6.18,0.0405,0.0658,0.101,0.448,121.849,0
159840,0.444,0.77,-7.947,0.0317,0.368,0.158,0.973,150.138,0
159843,0.766,0.344,-10.324,0.0435,0.958,0.0975,0.521,130.124,0
159850,0.852,0.845,-6.84,0.0408,0.857,0.0966,0.387,125.006,0
159857,0.662,0.872,-4.874,0.0318,0.0729,0.156,0.372,121.989,0
159862,0.743,0.837,-5.025,0.0649,0.0172,0.0743,0.263,103.072,0
159866,0.7,0.668,-6.407,0.236,0.176,0.179,0.667,92.129,0
159874,0.772,0.97,-1.821,0.19,0.0216,0.332,0.223,155.034,0
159877,0.496,0.174,-11.908,0.0372,0.907,0.114,0.0903,137.993,0
159880,0.756,0.598,-7.178,0.039,0.475,0.301,0.963,127.718,0
159880,0.572,0.724,-8.354,0.0515,0.47,0.247,0.792,159.954,0
159895,0.695,0.8,-5.011,0.0345,0.0278,0.118,0.39,124.022,0
159913,0.165,0.0386,-30.602,0.04,0.904,0.107,0.0451,81.498,0
159916,0.401,0.933,-3.111,0.112,0.000157,0.215,0.484,182.131,0
159933,0.305,0.84,-9.12,0.0657,0.000338,0.185,0.711,150.859,0
159937,0.8,0.724,-8.101,0.0404,0.388,0.125,0.685,134.945,0
159942,0.779,0.331,-10.115,0.0794,0.411,0.11,0.182,96.012,0
159947,0.455,0.304,-11.752,0.0408,0.813,0.0892,0.602,139.838,0
159948,0.608,0.405,-12.973,0.031,0.781,0.263,0.617,117.758,0
159960,0.508,0.396,-8.54,0.054,0.98,0.381,0.436,85.798,0
159960,0.524,0.248,-10.776,0.0264,0.922,0.108,0.461,104.158,0
159960,0.441,0.635,-8.318,0.0385,0.109,0.126,0.479,121.745,0
159965,0.696,0.559,-5.839,0.13,0.0867,0.101,0.316,193.967,0
159968,0.699,0.659,-5.357,0.261,0.0272,0.167,0.478,120.511,0
159973,0.601,0.486,-10.852,0.116,0.862,0.336,0.514,67.607,0
159973,0.764,0.533,-9.202,0.0333,0.0277,0.232,0.703,126.455,0
159973,0.639,0.423,-13.61,0.0637,0.000273,0.117,0.0389,133.022,0
159973,0.359,0.949,-5.479,0.186,0.136,0.364,0.452,135.739,0
159973,0.73,0.581,-6.6,0.168,0.139,0.112,0.441,140.088,0
159984,0.806,0.714,-6.804,0.323,0.143,0.171,0.471,133.029,0
159985,0.825,0.609,-1.623,0.0819,0.291,0.521,0.653,109.99,0
159999,0.586,0.896,-4.132,0.372,0.00945,0.121,0.103,125.744,0
160000,0.153,0.0485,-29.07,0.0422,0.748,0.111,0.0374,63.351,0
160000,0.167,0.255,-8.396,0.0706,0.575,0.488,0.0233,69.271,0
160000,0.66,0.57,-7,0.03,0.61,0.09,0.57,76,1
160000,0.125,0.214,-28.989,0.0413,0.991,0.133,0.0328,82.521,0
160000,0.17,0.364,-21.87,0.0701,0.839,0.975,0.21,83.16,0
160000,0.416,0.0503,-27.03,0.0318,0.992,0.113,0.0902,88.541,0
160000,0.68,0.92,-3,0.09,0.26,0.44,0.54,96,1
160000,0.461,0.801,-11.133,0.0298,0.00115,0.274,0.963,99.677,0
160000,0.67,0.896,-4.673,0.058,0.0342,0.344,0.403,101.216,0
160000,0.863,0.741,-4.294,0.194,0.302,0.215,0.682,105.037,0
160000,0.698,0.402,-9.444,0.0333,0.196,0.104,0.151,119.943,0
160000,0.667,0.87,-6.165,0.0713,0.00288,0.11,0.899,119.964,0
160000,0.683,0.481,-9.174,0.075,0.191,0.0907,0.47,120.001,0
160000,0.962,0.265,-11.224,0.0796,0.525,0.106,0.32,120.017,0
160000,0.849,0.867,-5.832,0.035,0.158,0.299,0.993,121.97,0
160000,0.799,0.956,-6.407,0.0679,0.00545,0.064,0.922,123.998,0
160000,0.79,0.69,-4,0.04,0,0.1,0.5,125,1
160000,0.562,0.321,-12.189,0.0364,0.877,0.103,0.218,126.04,0
160000,0.756,0.748,-6.714,0.0511,0.000953,0.0749,0.678,126.076,0
160000,0.817,0.732,-7.23,0.068,0.0254,0.811,0.963,132.019,0
160000,0.696,0.515,-9.674,0.0322,0.243,0.0657,0.397,134.938,0
160000,0.579,0.109,-16.129,0.0379,0.938,0.108,0.276,134.98,0
160000,0.766,0.701,-8.089,0.0737,0.261,0.0886,0.568,135.991,0
160000,0.91,0.75,-8.506,0.334,0.22,0.138,0.525,143.932,0
160000,0.504,0.945,-4.585,0.175,0.00437,0.158,0.37,149.958,0
160000,0.615,0.996,-0.953,0.081,0.00975,0.0657,0.0797,149.963,0
160000,0.484,0.941,-4.758,0.0458,0.0131,0.24,0.38,150.016,0
160000,0.697,0.872,-7.305,0.159,0.00658,0.113,0.129,150.063,0
160000,0.546,0.985,-2.388,0.112,0.000182,0.198,0.666,150.079,0
160000,0.736,0.977,-2.044,0.122,0.0388,0.0843,0.14,150.137,0
160000,0.788,0.598,-3.959,0.122,0.184,0.24,0.907,179.999,0
160004,0.763,0.657,-5.404,0.0429,0.00206,0.163,0.305,128.048,0
160009,0.404,0.0384,-30.272,0.0416,0.996,0.0952,0.385,97.428,0
160014,0.725,0.883,-4.819,0.0642,0.00446,0.248,0.0809,126.033,0
160014,0.498,0.64,-6.187,0.142,0.0219,0.655,0.0985,139.841,0
160020,0.462,0.217,-15.251,0.0422,0.133,0.129,0.233,89.868,0
160024,0.726,0.918,-2.391,0.0611,0.0621,0.588,0.881,130.044,0
160026,0.483,0.949,-5.19,0.156,0.00894,0.302,0.156,125.104,0
160026,0.564,0.437,-14.237,0.161,0.616,0.337,0.747,175.27,0
160026,0.486,0.755,-9.549,0.0463,0.111,0.233,0.966,179.482,0
160038,0.864,0.471,-10.05,0.336,0.135,0.0986,0.628,95.95,0
160042,0.621,0.417,-9.719,0.0324,0.303,0.31,0.204,133.902,0
160043,0.65,0.286,-16.552,0.0549,0.53,0.111,0.234,156.031,0
160061,0.874,0.358,-13.642,0.459,0.494,0.336,0.437,119.091,0
160063,0.474,0.943,-3.351,0.0526,0.000203,0.0306,0.539,172.055,0
160066,0.417,0.377,-8.726,0.0281,0.63,0.108,0.383,97.854,0
160066,0.538,0.886,-5.806,0.107,0.00104,0.527,0.689,153.979,0
160071,0.702,0.71,-7.118,0.0397,0.082,0.155,0.578,119.951,0
160075,0.811,0.785,-7.629,0.036,0.0514,0.167,0.918,105.021,0
160076,0.73,0.629,-7.507,0.142,0.00976,0.358,0.631,91.498,0
160078,0.767,0.503,-9.66,0.322,0.175,0.473,0.365,98.11,0
160089,0.414,0.1,-18.42,0.031,0.972,0.109,0.106,95.075,0
160090,0.855,0.566,-9.905,0.239,0.111,0.0868,0.83,119.972,0
160093,0.669,0.0809,-17.282,0.0365,0.983,0.114,0.0922,114.355,0
160106,0.518,0.992,-3.794,0.0565,0.00112,0.133,0.381,90.018,0
160106,0.798,0.347,-13.75,0.0356,0.554,0.0997,0.496,100.143,0
160106,0.745,0.583,-9.381,0.0264,0.311,0.107,0.85,110.978,0
160106,0.173,0.108,-20.666,0.0394,0.975,0.113,0.119,117.956,0
160112,0.789,0.886,-3.6,0.138,0.00117,0.0797,0.0393,149.966,0
160114,0.796,0.495,-9.895,0.251,0.689,0.107,0.506,120.001,0
160133,0.545,0.326,-10.228,0.0283,0.74,0.278,0.364,95.282,0
160133,0.761,0.103,-16.964,0.0416,0.944,0.127,0.53,114.044,0
160133,0.589,0.386,-15.507,0.0397,0.195,0.75,0.939,116.821,0
160133,0.802,0.497,-14.376,0.0423,0.639,0.0901,0.884,142.23,0
160143,0.554,0.948,-4.804,0.0431,0.295,0.131,0.398,81.478,0
160158,0.476,0.873,-4.506,0.345,0.512,0.204,0.79,106.691,0
160159,0.671,0.826,-5.573,0.0294,0.667,0.244,0.867,115.469,0
160169,0.279,0.137,-11.45,0.0381,0.906,0.223,0.206,142.848,0
160171,0.603,0.326,-12.698,0.0801,0.318,0.0859,0.49,104.41,0
160173,0.665,0.442,-7.34,0.0293,0.741,0.0845,0.916,100.166,0
160173,0.438,0.728,-7.105,0.0458,3.49E-05,0.0509,0.701,128.04,0
160173,0.472,0.278,-13.268,0.031,0.737,0.234,0.29,142.513,0
160177,0.667,0.754,-2.861,0.0715,0.214,0.0532,0.693,104.987,0
160183,0.626,0.8,-3.988,0.035,0.0267,0.0623,0.26,127.965,0
160184,0.699,0.304,-11.192,0.0993,0.779,0.137,0.271,119.705,0
160200,0.336,0.982,-5.207,0.177,0.000494,0.0886,0.408,110.383,0
160200,0.853,0.799,-5.904,0.0344,0.159,0.782,0.798,125.015,0
160200,0.357,0.8,-8.231,0.0359,0.00376,0.4,0.782,138.014,0
160201,0.579,0.548,-8.975,0.32,0.788,0.145,0.85,160.477,0
160202,0.877,0.843,-5.635,0.176,0.00571,0.296,0.685,126.961,0
160210,0.841,0.661,-8.333,0.188,0.474,0.276,0.533,97.992,0
160212,0.533,0.386,-11.851,0.0562,0.224,0.132,0.0631,93.939,0
160212,0.614,0.48,-10.024,0.0267,0.0167,0.334,0.633,150.101,0
160212,0.487,0.99,-2.282,0.094,0.000595,0.331,0.161,160.046,0
160225,0.684,0.512,-8.715,0.0525,0.544,0.097,0.466,119.901,0
160231,0.446,0.952,-4.527,0.0581,0.00169,0.315,0.554,100.954,0
160235,0.721,0.895,-3.917,0.0432,0.485,0.0265,0.962,168.205,0
160237,0.874,0.818,-2.749,0.0434,0.438,0.209,0.867,130.002,0
160238,0.514,0.74,-5.627,0.0432,0.000514,0.138,0.487,149.973,0
160239,0.575,0.648,-4.891,0.0358,0.583,0.115,0.466,75.977,0
160240,0.554,0.15,-16.746,0.0338,0.974,0.0698,0.314,87.956,0
160240,0.198,0.0899,-25.087,0.0448,0.949,0.15,0.0711,111.868,0
160240,0.599,0.681,-9.474,0.0359,0.577,0.0847,0.863,121.144,0
160240,0.739,0.552,-6.588,0.104,0.0631,0.119,0.965,165.068,0
160246,0.2,0.2,-17.189,0.0397,0.901,0.0898,0.102,126.226,0
160253,0.337,0.119,-21.437,0.0382,0.793,0.161,0.209,80.265,0
160253,0.339,0.235,-16.917,0.0343,0.87,0.104,0.157,139.118,0
160253,0.722,0.972,-3.418,0.0611,0.0225,0.11,0.952,157.994,0
160256,0.61,0.14,-19.03,0.0464,0.991,0.11,0.192,80.118,0
160257,0.553,0.867,-10.14,0.734,0.895,0.6,0.866,92.78,0
160257,0.617,0.846,-10.509,0.581,0.881,0.472,0.842,102.134,0
160259,0.742,0.781,-5.222,0.0733,0.311,0.132,0.8,120.124,0
160266,0.599,0.378,-6.326,0.0346,0.686,0.451,0.674,117.649,0
160266,0.562,0.895,-4.514,0.341,0.237,0.457,0.712,131.715,0
160270,0.489,0.859,-7.783,0.0327,0.273,0.0856,0.425,97.555,0
160279,0.832,0.26,-13.279,0.076,0.759,0.116,0.397,109.949,0
160280,0.344,0.925,-4.157,0.0554,0.0106,0.0136,0.712,152.395,0
160285,0.688,0.963,-2.527,0.0666,0.00607,0.917,0.784,140.03,0
160304,0.75,0.891,-3.738,0.227,0.0249,0.0569,0.553,128.065,0
160306,0.583,0.709,-3.985,0.0654,0.00348,0.25,0.534,75.066,0
160306,0.513,0.318,-10.451,0.0314,0.796,0.177,0.249,81.923,0
160306,0.423,0.681,-9.756,0.0398,0.0592,0.0889,0.56,110.461,0
160306,0.273,0.227,-15.742,0.0351,0.848,0.102,0.142,129.272,0
160308,0.549,0.482,-9.233,0.0423,0.293,0.0683,0.236,119.92,0
160312,0.704,0.714,-5.339,0.0855,0.111,0.16,0.284,128.084,0
160313,0.641,0.262,-10.141,0.0277,0.892,0.178,0.46,98.02,0
160320,0.323,0.718,-3.38,0.0713,0.00708,0.425,0.766,126.875,0
160320,0.697,0.706,-6.81,0.0466,0.147,0.0816,0.931,127.054,0
160333,0.702,0.619,-12.764,0.0297,0.132,0.37,0.945,126.297,0
160338,0.84,0.831,-5.561,0.12,0.0764,0.0769,0.504,111.021,0
160343,0.628,0.708,-8.379,0.0305,0.155,0.229,0.122,122.022,0
160346,0.476,0.684,-7.764,0.0594,0.299,0.271,0.503,188.156,0
160349,0.299,0.269,-9.719,0.0296,0.938,0.162,0.161,93.558,0
160360,0.958,0.351,-11.377,0.0469,0.539,0.0836,0.913,110.023,0
160373,0.548,0.728,-6.631,0.0367,0.424,0.0525,0.649,112.332,0
160380,0.615,0.785,-6.151,0.0402,0.00244,0.16,0.376,96.946,0
160387,0.537,0.87,-4.448,0.269,0.0792,0.129,0.348,155.082,0
160390,0.498,0.426,-10.89,0.0483,0.0743,0.102,0.0903,80.018,0
160400,0.506,0.948,-5.626,0.105,0.727,0.0904,0.934,130.195,0
160400,0.255,0.798,-8.613,0.0846,6.38E-06,0.374,0.504,153.829,0
160407,0.495,0.515,-5.5,0.0341,0.662,0.302,0.451,104.009,0
160422,0.718,0.69,-7.299,0.0795,0.0419,0.105,0.428,89.982,0
160425,0.564,0.985,-1.845,0.0844,0.00874,0.137,0.446,94.972,0
160426,0.673,0.914,-3.962,0.0496,0.229,0.186,0.183,97.021,0
160453,0.266,0.00361,-29.735,0.052,0.995,0.0723,0.0631,94.861,0
160453,0.681,0.168,-13.397,0.0291,0.793,0.109,0.29,128.615,0
160453,0.337,0.431,-6.958,0.0306,0.701,0.125,0.528,179.846,0
160466,0.488,0.322,-11.514,0.0318,0.899,0.314,0.598,113.367,0
160466,0.432,0.796,-7.262,0.0606,0.000153,0.266,0.271,141.868,0
160476,0.773,0.554,-9.796,0.0424,0.00134,0.042,0.57,126.002,0
160485,0.492,0.411,-9.616,0.03,0.749,0.191,0.187,107.939,0
160487,0.627,0.935,-4.569,0.0653,0.219,0.28,0.604,124.087,0
160490,0.499,0.993,-1.174,0.132,0.0639,0.328,0.394,182.955,0
160493,0.594,0.701,-6.911,0.947,0.765,0.717,0.703,84.733,0
160493,0.705,0.485,-10.997,0.903,0.815,0.892,0.545,110.157,0
160496,0.768,0.803,-5.54,0.176,0.569,0.241,0.947,119.997,0
160500,0.539,0.407,-10.937,0.0328,0.816,0.125,0.346,79.985,0
160500,0.809,0.27,-13.723,0.0781,0.0586,0.257,0.108,80.009,0
160500,0.739,0.7,-7.828,0.0538,0.676,0.325,0.76,119.954,0
160500,0.785,0.27,-14.457,0.0892,0.255,0.0953,0.12,131.894,0
160500,0.699,0.748,-8.538,0.184,0.0103,0.0572,0.61,159.975,0
160500,0.718,0.543,-12.414,0.177,0.23,0.104,0.936,160.084,0
160506,0.767,0.71,-7.177,0.352,0.0887,0.106,0.244,120,0
160506,0.572,0.799,-4.168,0.031,0.158,0.144,0.697,139.954,0
160507,0.599,0.312,-11.95,0.133,0.706,0.0992,0.34,79.947,0
160520,0.723,0.671,-6.051,0.0404,0.183,0.0622,0.673,101.051,0
160520,0.608,0.494,-12.211,0.0345,0.778,0.0926,0.879,112.421,0
160520,0.831,0.617,-8.751,0.0613,0.169,0.126,0.712,144.086,0
160529,0.63,0.768,-4.891,0.0767,0.0266,0.364,0.32,104.913,0
160533,0.401,0.977,-2.953,0.144,0.00839,0.555,0.351,73.666,0
160533,0.463,0.677,-10.254,0.0872,0.593,0.302,0.754,89.581,0
160533,0.423,0.76,-8.616,0.0385,0.00692,0.104,0.255,143.948,0
160533,0.605,0.311,-12.105,0.0813,0.787,0.113,0.165,149.794,0
160538,0.504,0.754,-5.182,0.0424,0.139,0.126,0.583,82.009,0
160545,0.428,0.995,-2.745,0.117,0.013,0.353,0.327,149.897,0
160546,0.345,0.17,-15.287,0.0466,0.974,0.18,0.596,82.465,0
160551,0.476,0.999,-1.313,0.127,0.00312,0.205,0.298,144.959,0
160553,0.744,0.706,-4.54,0.054,0.638,0.437,0.79,121.965,0
160555,0.737,0.423,-10.838,0.0357,0.346,0.0872,0.244,108.035,0
160560,0.689,0.937,-4.389,0.0889,0.0208,0.0687,0.835,77.045,0
160560,0.463,0.386,-9.065,0.0609,0.696,0.0704,0.348,106.93,0
160560,0.333,0.245,-13.824,0.0347,0.758,0.109,0.309,113.507,0
160560,0.553,0.572,-6.703,0.039,0.000115,0.115,0.168,135.036,0
160560,0.646,0.395,-12.828,0.254,0.269,0.0741,0.848,155.839,0
160565,0.692,0.649,-5.376,0.0703,0.0691,0.0974,0.699,97.977,0
160575,0.754,0.75,-4.933,0.0733,0.249,0.23,0.644,113.989,0
160585,0.725,0.827,-5.907,0.239,0.286,0.534,0.81,131.948,0
160586,0.254,0.495,-16.035,0.0382,0.946,0.109,0.461,179.836,0
160589,0.763,0.803,-4.297,0.0374,0.351,0.27,0.685,125.036,0
160589,0.765,0.863,-2.228,0.232,0.0845,0.305,0.526,132.092,0
160600,0.674,0.607,-7.76,0.057,0.0124,0.147,0.712,77.845,0
160600,0.753,0.745,-6.255,0.0737,0.0597,0.236,0.797,109.972,0
